Time,Total
50.016,712700
50.047,625318
50.078,756390
50.094,887462
50.125,821926
50.156,625318
50.188,887462
50.219,690854
50.25,756390
50.281,581628
50.313,887462
50.328,1062225
50.359,581628
50.406,821926
50.422,778235
50.438,712699
50.469,800081
50.484,800081
50.516,800081
50.547,712700
50.578,800081
50.594,603473
50.625,647164
50.656,494246
50.688,712700
50.719,974844
50.734,559782
50.766,647164
50.781,756390
50.797,778235
50.813,974844
50.875,865617
50.906,734545
50.922,690854
50.953,581627
50.969,952998
51.0,625318
51.031,734545
51.047,581628
51.078,974844
51.094,778235
51.125,996689
51.156,690854
51.172,603473
51.203,647163
51.219,843772
51.25,603473
51.281,778235
51.297,734545
51.328,625318
51.344,843772
51.375,385019
51.406,756390
51.438,690854
51.453,712700
51.484,800081
51.5,712699
51.531,712700
51.547,537937
51.563,690854
51.609,647164
51.625,865617
51.656,1040379
51.672,559782
51.688,952998
51.719,603473
51.766,1149606
51.797,887462
51.813,843772
51.828,778236
51.875,669009
51.891,734544
51.906,821926
51.938,734545
51.969,581628
52.0,909308
52.016,778236
52.031,734545
52.063,734545
52.094,559782
52.125,974844
52.141,472401
52.156,909307
52.188,690854
52.219,887462
52.25,559782
52.266,865617
52.297,778235
52.313,712700
52.328,690854
52.375,647164
52.406,734545
52.422,647164
52.438,559782
52.469,756390
52.484,712699
52.516,712700
52.547,865617
52.563,712700
52.594,756390
52.609,516091
52.703,756390
52.719,843772
52.75,537937
52.781,778236
52.797,778236
52.813,712700
52.844,800081
52.859,559782
52.875,1040380
52.906,647164
52.938,909307
52.953,1105916
52.984,690854
53.016,581627
53.031,625318
53.063,756390
53.078,472401
53.109,734545
53.125,800081
53.156,690854
53.313,647164
53.5,778236
53.531,581628
53.563,952998
53.578,603473
53.609,1040380
53.641,625318
53.672,690854
53.688,778236
53.719,625318
53.734,756390
53.75,581628
53.781,603473
53.797,669009
53.813,669009
53.828,909308
53.859,800081
53.875,625318
53.906,865617
53.922,756390
53.938,800081
53.953,559782
53.984,603473
54.0,690854
54.016,669008
54.047,690854
54.078,734545
54.094,931152
54.109,385020
54.141,516092
54.172,581628
54.188,647163
54.203,712700
54.234,865617
54.25,625318
54.266,821926
54.297,821926
54.328,821926
54.344,428710
54.359,996689
54.391,647164
54.406,821926
54.422,712700
54.453,778235
54.469,778235
54.547,952998
54.578,625318
54.594,843772
54.625,952998
54.641,669009
54.656,669009
54.688,843771
54.703,690854
54.734,690854
54.75,712700
54.781,800081
54.797,931153
54.813,865617
54.828,821926
54.859,800081
54.875,669009
54.891,887462
54.906,581627
54.922,1193297
54.969,428710
54.984,931153
55.016,756390
55.031,603473
55.047,778236
55.094,756390
55.125,974843
55.172,603473
55.203,625318
55.219,712700
55.266,669009
55.297,669009
55.313,800081
55.344,669009
55.359,712700
55.406,800081
55.422,887462
55.516,603473
55.547,559782
55.578,647164
55.625,581628
55.656,559782
55.672,581627
55.703,909307
55.734,647163
55.75,625318
55.766,450556
55.781,625318
55.828,843771
55.844,821926
55.875,647163
55.891,734545
55.922,800081
55.938,712700
55.969,887462
55.984,428710
56.031,581628
56.047,778236
56.094,690854
56.125,669009
56.141,406865
56.188,756390
56.219,821926
56.25,559782
56.266,843772
56.281,712700
56.328,581628
56.344,581628
56.375,494246
56.391,647164
56.422,734545
56.484,909307
56.5,800081
56.516,712700
56.563,778236
56.578,559782
56.609,974843
56.625,1084070
56.656,887462
56.672,712700
56.703,669009
56.719,690854
56.75,909307
56.766,559782
56.797,887462
56.828,800081
56.859,559782
56.891,778236
56.938,647163
56.969,581628
56.984,690854
57.016,756390
57.031,472401
57.063,625318
57.078,647164
57.109,821926
57.125,581628
57.172,581627
57.188,756390
57.219,669009
57.234,690854
57.266,494246
57.281,559782
57.313,778236
57.344,734545
57.359,603473
57.453,821926
57.469,603473
57.484,887462
57.516,669009
57.578,581627
57.609,625318
57.625,778235
57.672,647164
57.703,800081
57.719,647164
57.75,669009
57.766,690854
57.797,581628
57.813,669009
57.828,669009
57.844,712700
57.875,625318
57.906,865617
57.922,734545
57.953,603472
57.984,669009
58.0,472401
58.047,952998
58.094,625318
58.109,712700
58.156,472401
58.203,581627
58.219,931153
58.25,712699
58.266,603473
58.313,690854
58.328,712700
58.391,647164
58.406,974844
58.422,647164
58.453,669009
58.484,363174
58.5,516092
58.531,625318
58.547,800081
58.594,843772
58.625,712700
58.656,647164
58.703,319484
58.719,472401
58.734,952998
58.75,887462
58.797,669009
58.813,865617
58.844,494246
58.859,625318
58.906,865617
58.922,669009
58.969,690854
59.0,690854
59.031,909307
59.063,690854
59.094,537937
59.125,647163
59.141,843772
59.156,843771
59.188,712700
59.203,669009
59.234,756390
59.25,821926
59.297,537937
59.344,581627
59.375,581627
59.406,494246
59.438,603473
59.484,647164
59.5,603473
59.516,559782
59.531,603473
59.578,1062225
59.625,669009
59.672,581628
59.688,581628
59.703,647164
59.734,559782
59.75,690854
59.766,603473
59.781,559782
59.828,690854
59.844,625318
59.859,778236
59.875,690854
59.922,516092
59.938,494246
59.953,559782
59.969,690854
60.0,603473
60.031,559782
60.047,734545
60.063,865617
60.094,297638
60.125,472401
60.188,756390
60.203,625318
60.234,778236
60.25,516092
60.281,450556
60.297,734545
60.328,472401
60.344,581628
60.375,559782
60.391,669009
60.406,712700
60.438,821926
60.469,734545
60.484,516092
60.5,952998
60.516,669009
60.563,603473
60.594,472401
60.625,734544
60.656,865616
60.703,516091
60.719,625318
60.75,669009
60.797,559782
60.813,647163
60.859,690854
60.891,800081
60.906,559782
60.922,472401
60.953,559782
60.984,756390
61.0,625318
61.016,581628
61.063,734545
61.109,385020
61.141,712700
61.188,647163
61.219,909307
61.25,821926
61.281,472401
61.313,625318
61.328,625318
61.359,690854
61.391,625318
61.406,516091
61.453,690854
61.484,363174
61.531,516092
61.563,494246
61.609,253948
61.641,341329
61.656,756390
61.703,472401
61.719,734545
61.734,625318
61.766,625318
61.797,821926
61.813,669009
61.844,428710
61.891,778236
61.906,603472
61.938,494246
61.984,581627
62.031,537936
62.063,625318
62.094,494246
62.125,690854
62.156,516091
62.188,669009
62.234,647164
62.266,800081
62.313,647164
62.344,516091
62.391,756390
62.422,734545
62.438,690854
62.484,625318
62.516,778235
62.563,974844
62.609,603473
62.641,385020
62.656,559782
62.672,428710
62.688,865617
62.703,734545
62.734,494246
62.75,690854
62.781,559782
62.797,603473
62.844,690854
62.875,669009
62.906,559782
62.938,494246
62.984,559782
63.0,406865
63.047,450555
63.078,603473
63.094,559782
63.141,690854
63.172,712699
63.188,756390
63.234,887462
63.266,647164
63.297,581628
63.328,472401
63.359,516092
63.391,821926
63.422,669009
63.469,690854
63.484,450556
63.531,406865
63.563,647164
63.578,625318
63.641,603473
63.672,472401
63.703,734545
63.719,581627
63.75,712700
63.766,647163
63.781,406865
63.813,712699
63.844,559782
63.875,516092
63.922,647164
63.953,537937
63.969,690854
64.016,625318
64.047,603473
64.078,712700
64.109,581628
64.156,931153
64.172,690854
64.219,712700
64.25,625318
64.281,516092
64.313,647164
64.344,712700
64.375,494246
64.422,756390
64.453,712699
64.469,537936
64.516,996689
64.563,690854
64.594,428710
64.641,472401
64.672,712699
64.688,472401
64.703,647163
64.734,472401
64.75,690854
64.781,647164
64.813,669009
64.844,581627
64.875,603473
64.906,734545
64.953,494246
64.969,494245
64.984,690854
65.016,603473
65.047,406865
65.094,472401
65.109,494246
65.156,734545
65.188,603473
65.203,647164
65.25,625318
65.281,581628
65.313,603473
65.344,472401
65.391,647163
65.406,690854
65.422,690854
65.453,406865
65.5,581627
65.531,625318
65.563,647163
65.594,734545
65.656,647163
65.688,516092
65.719,690854
65.734,625318
65.781,800081
65.797,581628
65.828,603473
65.844,428710
65.875,428710
65.906,603473
65.938,537937
65.984,647164
66.0,756390
66.047,625318
66.078,385020
66.094,909308
66.141,559782
66.172,887462
66.203,494246
66.234,690854
66.297,450556
66.328,690854
66.359,450556
66.406,669009
66.422,559782
66.469,690854
66.5,516092
66.531,625318
66.563,450556
66.578,494246
66.625,669009
66.656,516091
66.688,450555
66.719,559782
66.734,559782
66.766,669009
66.781,581628
66.813,756390
66.844,516092
66.891,319483
66.906,931153
66.938,516092
66.969,450556
67.016,647164
67.047,690854
67.063,581628
67.109,516092
67.125,647163
67.172,516091
67.188,603473
67.219,625318
67.266,669009
67.281,537937
67.297,669009
67.328,385019
67.359,406865
67.391,494246
67.438,603473
67.453,450556
67.484,516092
67.516,472401
67.563,690854
67.578,537937
67.609,669008
67.641,537937
67.688,581628
67.719,406865
67.75,472401
67.766,647164
67.781,559782
67.813,385020
67.828,603473
67.875,472401
67.906,843772
67.938,690854
67.953,494246
68.0,625318
68.047,843771
68.078,625318
68.094,385020
68.141,756390
68.172,297638
68.203,581627
68.234,603473
68.266,537937
68.281,516091
68.328,428710
68.344,647164
68.375,647164
68.391,428710
68.406,537937
68.453,603473
68.484,581628
68.5,385019
68.531,669009
68.563,625318
68.594,756390
68.625,647164
68.656,516092
68.703,669008
68.719,800081
68.75,472401
68.766,581628
68.781,537937
68.813,690854
68.844,516092
68.875,472401
68.891,625318
68.922,428710
68.953,385020
68.984,516092
69.016,603473
69.047,494246
69.078,647164
69.109,843771
69.141,472401
69.172,363174
69.203,603473
69.234,669009
69.266,472401
69.297,669009
69.328,385020
69.359,603472
69.391,406865
69.422,690854
69.438,625318
69.484,625318
69.516,450556
69.547,669009
69.563,472401
69.609,450556
69.641,647164
69.672,603473
69.703,625318
69.734,603473
69.75,537937
69.797,559782
69.844,625318
69.859,865617
69.891,406865
69.906,537937
69.938,625318
69.969,734545
70.0,647164
70.047,647164
70.063,603473
70.094,712700
70.125,494246
70.172,581628
70.188,385019
70.234,406865
70.266,297638
70.297,581628
70.328,494246
70.359,472401
70.375,494246
70.422,450556
70.453,516092
70.484,559782
70.516,319484
70.563,669008
70.578,821926
70.625,625318
70.719,625318
70.75,494246
70.766,450556
70.781,516091
70.797,406864
70.813,472401
70.844,494246
70.891,625318
70.922,712700
70.938,712700
70.984,516092
71.016,756390
71.063,581628
71.078,581627
71.109,669009
71.141,581628
71.188,494246
71.219,516091
71.25,385019
71.266,559782
71.313,559782
71.328,319484
71.375,581627
71.422,319484
71.438,341329
71.484,450556
71.516,625318
71.547,472401
71.563,647164
71.625,450556
71.672,406865
71.703,559782
71.75,494246
71.797,428710
71.828,756390
71.844,494246
71.875,341329
71.891,472401
71.922,450555
71.953,756390
71.984,341329
72.016,669009
72.047,428710
72.078,625318
72.109,559782
72.156,385019
72.188,450556
72.219,690854
72.266,406865
72.297,537937
72.313,472401
72.328,472401
72.344,472401
72.375,516092
72.422,537937
72.438,559782
72.484,472401
72.516,647163
72.547,537937
72.594,712699
72.609,537937
72.656,734545
72.703,581627
72.719,537937
72.75,669009
72.766,428710
72.797,472401
72.813,647164
72.859,363174
72.906,516092
72.938,472401
72.969,385020
73.0,516092
73.047,450556
73.063,516092
73.094,581628
73.125,516091
73.156,581628
73.203,712700
73.234,625318
73.266,603473
73.313,472401
73.344,712700
73.391,800081
73.406,559782
73.438,559782
73.469,603473
73.516,559782
73.547,603473
73.563,603473
73.609,537937
73.641,690854
73.672,734545
73.719,581628
73.75,559782
73.781,472401
73.797,647164
73.813,537937
73.859,712700
73.906,450556
73.938,581628
73.969,581628
73.984,472401
74.031,669009
74.063,472401
74.094,581628
74.141,669009
74.172,625318
74.203,537937
74.234,778236
74.266,472401
74.313,537937
74.344,734545
74.391,537937
74.422,581628
74.453,385020
74.5,516091
74.531,494246
74.563,516092
74.609,472401
74.641,603473
74.672,406865
74.703,516091
74.734,472401
74.766,821926
74.813,559782
74.828,516091
74.859,385020
74.875,516092
74.922,341328
74.938,603472
74.969,363174
74.984,581627
75.016,647164
75.047,581628
75.078,341329
75.109,472400
75.125,516091
75.156,428710
75.234,625318
75.25,647164
75.281,603473
75.297,712700
75.328,428710
75.344,625318
75.375,450556
75.391,275793
75.422,385019
75.453,625318
75.484,690854
75.5,625318
75.531,516092
75.563,647164
75.578,625318
75.609,516091
75.625,363174
75.656,603473
75.688,669009
75.703,516092
75.734,537937
75.766,472401
75.781,516092
75.797,625318
75.844,275793
75.859,450555
75.891,581628
75.922,581627
75.938,385020
75.969,253948
75.984,537937
76.016,559782
76.047,778235
76.063,603473
76.094,450555
76.109,537937
76.172,472401
76.188,756390
76.219,537937
76.234,516092
76.266,581628
76.297,450556
76.313,581628
76.344,559782
76.359,800081
76.391,581628
76.422,450556
76.438,494246
76.469,734545
76.484,494246
76.516,625318
76.547,428710
76.563,537937
76.594,690854
76.609,669009
76.641,472401
76.672,450555
76.688,603473
76.719,625318
76.734,428710
76.781,647163
76.797,472401
76.813,450556
76.828,537937
76.844,472401
76.875,516091
76.906,494246
76.938,559782
76.953,450556
76.984,472401
77.016,625318
77.031,559782
77.063,428710
77.109,669009
77.125,516091
77.156,537937
77.172,778236
77.203,494246
77.219,494246
77.25,603473
77.266,559782
77.297,385019
77.313,494246
77.328,406865
77.344,603473
77.359,450556
77.406,669009
77.422,363174
77.453,800081
77.469,559782
77.5,341329
77.516,363174
77.547,472401
77.578,494246
77.594,669008
77.625,516092
77.656,537937
77.672,537937
77.703,385019
77.719,603473
77.734,363174
77.797,428710
77.828,537937
77.844,428710
77.875,428710
77.891,516092
77.922,341329
77.953,516091
77.969,494246
78.0,603473
78.016,581628
78.047,428710
78.078,472401
78.094,494246
78.125,428710
78.156,516091
78.172,581628
78.203,778236
78.219,450556
78.25,253948
78.266,865617
78.297,537937
78.328,516092
78.344,297638
78.375,494246
78.406,712700
78.422,516092
78.453,669008
78.469,450555
78.5,537937
78.516,428710
78.547,494246
78.578,450555
78.594,450555
78.625,537937
78.656,647163
78.672,581628
78.703,494246
78.719,363174
78.734,428710
78.766,669009
78.797,537937
78.813,406865
78.844,516091
78.859,450556
78.891,603473
78.938,537937
78.953,385020
78.984,450555
79.0,363174
79.031,603473
79.063,559782
79.078,537937
79.109,559782
79.141,406865
79.156,516091
79.188,625318
79.203,450555
79.234,647164
79.25,581628
79.281,341329
79.313,581628
79.328,516092
79.359,625318
79.391,494246
79.406,625318
79.438,559782
79.453,406865
79.484,603473
79.5,494246
79.531,581627
79.563,625318
79.578,428710
79.609,625318
79.641,559782
79.656,559782
79.688,428710
79.703,516092
79.719,428710
79.75,581628
79.781,516091
79.813,669009
79.828,472401
79.844,537937
79.859,559782
79.875,581627
79.906,363174
79.938,494246
79.969,494246
79.984,428710
80.016,428710
80.047,363174
80.063,559782
80.094,450556
80.109,472401
80.141,537937
80.156,516092
80.188,625318
80.219,581627
80.234,516092
80.266,428710
80.297,385020
80.313,494246
80.344,450556
80.359,450556
80.391,581628
80.406,363174
80.438,625318
80.469,428710
80.484,428710
80.516,210257
80.547,603473
80.563,428710
80.594,428710
80.609,341329
80.641,756390
80.672,843772
80.719,472401
80.734,275793
80.766,494246
80.781,647164
80.828,865617
80.844,494246
80.859,516092
80.875,821926
80.906,603472
80.922,603473
80.969,603473
80.984,428710
81.016,341329
81.047,385020
81.063,734545
81.094,275793
81.109,603473
81.141,472400
81.156,341329
81.188,385020
81.219,428710
81.234,472401
81.266,341329
81.297,472401
81.313,581628
81.344,428710
81.359,385019
81.391,406865
81.406,516092
81.438,297638
81.469,516091
81.484,494246
81.516,385020
81.609,690854
81.641,625318
81.688,428710
81.719,450555
81.734,516092
81.766,494246
81.781,494246
81.828,363174
81.844,537937
81.859,516092
81.875,275793
81.922,341329
81.953,494246
81.969,559782
82.0,603473
82.016,756390
82.031,450555
82.063,516092
82.078,494246
82.094,494246
82.125,472401
82.141,581628
82.156,297638
82.188,712700
82.203,319483
82.234,385020
82.25,297638
82.266,537937
82.297,581628
82.313,341329
82.328,537937
82.359,537937
82.375,494246
82.391,275793
82.422,581628
82.438,669009
82.453,297638
82.484,428710
82.516,494246
82.547,363174
82.563,537937
82.578,406865
82.594,341328
82.641,516091
82.672,428710
82.688,428710
82.703,537937
82.719,385019
82.75,537937
82.766,625318
82.797,450556
82.828,319484
82.844,494246
82.859,690854
82.875,385020
82.906,603473
82.922,297638
82.938,428710
82.984,690854
83.016,210257
83.031,537937
83.047,450556
83.078,537937
83.094,603473
83.109,494246
83.141,537937
83.156,516091
83.172,450556
83.203,406865
83.219,385020
83.234,472401
83.266,319484
83.281,712700
83.297,537937
83.328,581627
83.344,712700
83.359,385020
83.422,516092
83.453,406864
83.484,494246
83.516,450556
83.531,428710
83.563,559782
83.578,428710
83.594,319484
83.625,516092
83.641,559782
83.656,581628
83.688,494246
83.703,450556
83.719,253947
83.75,406865
83.766,450555
83.781,450556
83.813,472401
83.844,319484
83.859,472401
83.875,516092
83.922,363174
83.953,428710
83.969,669009
83.984,581627
84.016,428710
84.031,537937
84.047,516092
84.078,494246
84.094,516091
84.109,428710
84.141,537937
84.156,516091
84.172,406865
84.203,341328
84.219,472401
84.234,581628
84.266,537936
84.281,494246
84.297,385019
84.359,210257
84.391,581627
84.438,385019
84.453,450555
84.469,559782
84.5,559782
84.516,494246
84.531,647163
84.563,363174
84.578,537937
84.594,472401
84.625,406865
84.641,385019
84.656,516092
84.688,406865
84.703,516092
84.719,341328
84.75,537937
84.766,385020
84.781,559782
84.813,385019
84.844,581627
84.859,690854
84.875,537937
84.891,406865
84.938,625318
84.953,385020
84.969,472401
85.0,625318
85.016,494246
85.031,385020
85.063,669009
85.078,428710
85.094,472401
85.125,406864
85.141,472401
85.156,494246
85.188,406865
85.203,341329
85.219,406865
85.25,516092
85.313,341329
85.344,385020
85.375,428710
85.406,516092
85.422,319484
85.453,559782
85.469,516092
85.484,406865
85.516,472401
85.531,319483
85.547,603473
85.578,625318
85.594,253948
85.609,516091
85.641,428710
85.656,603473
85.672,297638
85.703,428710
85.719,253948
85.734,406865
85.766,406864
85.781,494246
85.797,537937
85.844,494246
85.859,341328
85.875,472401
85.891,559782
85.906,516092
85.969,385020
85.984,516091
86.016,559782
86.031,450555
86.047,319484
86.078,297638
86.094,690854
86.109,406865
86.141,494246
86.156,297638
86.172,581628
86.203,406865
86.266,341329
86.281,363174
86.313,385020
86.344,406865
86.359,341329
86.391,363174
86.406,537937
86.422,494246
86.453,232102
86.469,341329
86.484,581628
86.516,363174
86.531,494246
86.547,472400
86.578,406865
86.594,581628
86.609,275793
86.641,537937
86.656,341329
86.672,494246
86.703,450556
86.719,581628
86.734,363174
86.766,428710
86.781,494246
86.797,253947
86.828,406865
86.859,690854
86.875,537937
86.891,537937
86.906,537937
86.922,406864
86.938,428710
86.969,341329
87.016,341329
87.031,450556
87.047,581628
87.078,669008
87.094,428710
87.172,341329
87.203,494246
87.234,428710
87.25,428710
87.266,385020
87.297,472401
87.328,428710
87.344,537937
87.359,232102
87.375,341329
87.422,450556
87.453,669008
87.469,559782
87.484,450555
87.516,494246
87.531,428710
87.563,494246
87.578,450555
87.609,428710
87.641,406865
87.656,516092
87.703,516092
87.719,472401
87.734,472401
87.766,472401
87.797,472401
87.813,494246
87.828,341328
87.891,647163
87.922,363174
87.953,537936
87.969,406865
88.0,385020
88.063,363174
88.094,450556
88.109,516092
88.141,385019
88.172,669009
88.188,494246
88.219,363174
88.234,472401
88.266,363174
88.297,428710
88.313,516091
88.359,581627
88.391,232102
88.406,537937
88.438,428710
88.453,210257
88.484,472401
88.516,253947
88.531,406865
88.563,385020
88.578,472401
88.609,516091
88.641,406865
88.656,363174
88.688,319483
88.719,581627
88.734,319483
88.766,581628
88.781,559782
88.813,341329
88.859,450556
88.906,516092
88.938,537937
88.969,275793
89.0,428710
89.031,494246
89.047,450555
89.078,647164
89.109,516091
89.125,516092
89.156,428710
89.172,297638
89.203,385020
89.219,406865
89.25,603473
89.281,494246
89.297,341329
89.328,341329
89.359,428710
89.375,450556
89.406,297638
89.422,450555
