Time,Total
325.734,151723
325.75,86187
325.781,86187
325.797,151723
325.828,173568
325.844,195414
325.859,108032
325.875,64342
325.906,64341
325.922,195414
325.953,217259
325.969,108033
325.984,239104
326.0,239105
326.031,108032
326.047,64342
326.078,-23039
326.094,129878
326.125,151723
326.14,-44885
326.172,20651
326.187,239105
326.203,217259
326.234,-1195
326.25,260950
326.265,-1194
326.297,195414
326.312,86187
326.344,129878
326.375,260950
326.406,-1194
326.422,282795
326.469,129878
326.484,173569
326.5,260950
326.515,108032
326.547,282795
326.562,64341
326.578,195414
326.609,108032
326.625,195414
326.64,326486
326.672,129877
326.687,-44885
326.703,173569
326.734,195414
326.75,86187
326.765,42497
326.797,304641
326.812,86187
326.828,173569
326.859,282795
326.875,195414
326.89,217259
326.922,282795
326.937,173568
326.953,370176
326.984,151723
327.047,173569
327.062,64342
327.078,64342
327.094,86187
327.109,260950
327.14,217259
327.156,108033
327.187,42497
327.203,108033
327.219,173569
327.234,129878
327.265,129878
327.281,173569
327.312,151723
327.344,217259
327.375,64342
327.39,151723
327.406,217259
327.437,64342
327.469,217259
327.5,195413
327.515,42497
327.531,-23040
327.562,260950
327.578,260950
327.594,217259
327.625,151723
327.64,195414
327.672,129878
327.687,86187
327.703,370177
327.719,326486
327.75,195414
327.765,64342
327.781,195414
327.812,64342
327.828,64342
327.844,129878
327.875,20651
327.89,173569
327.906,260950
327.937,173568
327.953,64341
327.969,64342
328.0,108032
328.015,348331
328.031,217259
328.062,86187
328.078,195414
328.094,42496
328.125,42496
328.14,217259
328.156,42497
328.187,195414
328.203,173569
328.219,108033
328.25,64342
328.265,173568
328.281,260949
328.312,151723
328.344,173568
328.375,20651
328.406,129878
328.422,173569
328.437,326486
328.469,108032
328.5,217259
328.531,173569
328.547,239105
328.578,282795
328.594,195413
328.609,108032
328.625,217259
328.656,260950
328.672,108033
328.703,20651
328.719,108033
328.734,173569
328.75,282795
328.781,151723
328.797,173568
328.844,195414
328.859,42497
328.875,42496
328.906,64342
328.922,239105
328.937,195414
328.969,129878
328.984,64341
329.0,151723
329.031,86187
329.047,129878
329.062,129878
329.078,260950
329.109,108033
329.125,217259
329.156,64342
329.172,304641
329.187,129878
329.219,173569
329.234,129878
329.25,151723
329.297,129877
329.312,129878
329.344,108032
329.375,108032
329.39,108032
329.422,173568
329.437,217259
329.453,304640
329.484,129878
329.5,108033
329.515,260950
329.547,108032
329.562,108033
329.578,86187
329.609,108033
329.625,86187
329.64,151723
329.672,86187
329.687,370177
329.765,20651
329.781,64342
329.812,42496
329.828,64342
329.859,108033
329.875,86187
329.89,370176
329.922,195413
329.937,217259
329.953,86187
329.984,108033
330.0,304641
330.015,239105
330.047,239105
330.062,173568
330.094,260950
330.109,195413
330.125,195414
330.14,282795
330.172,239104
330.187,195414
330.203,20651
330.234,195414
330.25,151723
330.265,239104
330.297,129878
330.312,42496
330.344,239105
330.375,173568
330.39,129878
330.422,64342
330.437,173569
330.484,-1194
330.5,42497
330.531,20651
330.547,151723
330.562,260950
330.594,304641
330.609,64342
330.625,239104
330.656,108033
330.672,195414
330.703,129877
330.719,173569
330.75,217259
330.765,260950
330.781,42496
330.812,151723
330.828,129878
330.844,217259
330.875,195414
330.89,20651
330.922,86187
330.937,42497
330.953,108033
330.969,86187
331.0,173568
331.015,217259
331.031,64342
331.062,326486
331.078,-1194
331.094,129878
331.125,129877
331.14,239105
331.156,42497
331.187,260950
331.203,239104
331.219,239104
331.25,42497
331.265,42496
331.297,42497
331.312,108033
331.344,86187
331.375,129878
331.39,86187
331.422,151723
331.437,217259
331.469,129878
331.484,108033
331.5,129878
331.531,173568
331.547,-1195
331.594,195414
331.609,-1195
331.625,173569
331.656,86187
331.672,173569
331.687,108033
331.719,129878
331.734,151723
331.75,64342
331.781,64342
331.797,108032
331.812,239104
331.844,129877
331.859,282795
331.875,20651
331.906,217259
331.922,42496
331.937,195414
331.969,239105
331.984,151723
332.0,86187
332.031,108032
332.047,217259
332.078,108033
332.094,42497
332.109,20651
332.125,86187
332.156,42496
332.172,64341
332.203,20651
332.219,86187
332.234,195413
332.25,282795
332.281,173569
332.297,64342
332.312,64342
332.344,217259
332.375,195414
332.39,217259
332.406,64342
332.437,151723
332.484,151723
332.515,129878
332.547,260950
332.562,348331
332.578,129878
332.609,108033
332.625,195413
332.64,129877
332.672,129878
332.687,108032
332.703,64342
332.734,217259
332.75,86187
332.765,129878
332.797,260949
332.828,151723
332.844,304640
332.875,151723
332.906,42497
332.922,20651
332.953,173568
332.969,151723
333.0,129878
333.015,173569
333.047,-23040
333.062,20651
333.094,129878
333.109,42496
333.125,129877
333.156,129877
333.187,129878
333.203,217259
333.234,129878
333.25,151723
333.281,108033
333.312,151723
333.328,151723
333.359,151723
333.422,86187
333.453,173569
333.469,195414
333.484,151723
333.515,282795
333.547,20651
333.562,42497
333.594,217259
333.609,-66731
333.625,217259
333.64,260950
333.672,260950
333.687,64341
333.703,108033
333.734,129878
333.75,108033
333.765,173568
333.797,86187
333.812,129878
333.828,195414
333.859,-1195
333.875,20651
333.89,20651
333.922,217259
333.953,108032
333.969,86187
334.0,151723
334.015,151723
334.031,42497
334.062,64341
334.078,195414
334.109,217259
334.125,282795
334.14,173569
334.156,173569
334.187,108033
334.203,129878
334.234,217259
334.25,151723
334.265,129878
334.281,108033
334.312,86187
334.328,151723
334.359,173568
334.39,64341
334.437,-23039
334.453,151723
334.469,108032
334.484,151723
334.515,86187
334.531,129878
334.562,151723
334.578,151723
334.594,108033
334.609,217259
334.64,217259
334.656,217259
334.687,195414
334.703,151723
334.719,151723
334.734,239104
334.765,217259
334.781,64342
334.812,129878
334.828,217259
334.844,151723
334.859,239105
334.89,173569
334.906,20651
334.937,217259
334.953,86187
334.969,108032
334.984,239104
335.015,42497
335.031,64341
335.062,173569
335.078,108033
335.094,239104
335.109,64342
335.14,-1194
335.156,42496
335.187,173569
335.203,129878
335.265,239105
335.281,86187
335.312,239105
335.328,86187
335.375,151723
335.39,282795
335.406,108032
335.437,129877
335.453,-1194
335.484,64342
335.5,173569
335.531,304640
335.562,151723
335.609,42497
335.625,42497
335.64,217259
335.672,42496
335.687,86187
335.703,195413
335.734,129878
335.75,20651
335.765,195414
335.797,129878
335.812,129878
335.828,195414
335.859,20651
335.875,260950
335.89,42496
335.922,195414
335.937,108032
335.953,86187
335.984,173569
336.0,151723
336.015,86187
336.047,-1194
336.062,173568
336.078,151723
336.109,151723
336.125,129878
336.14,129878
336.172,195414
336.187,129878
336.203,151723
336.234,129878
336.25,42497
336.265,260949
336.297,129878
336.312,108032
336.328,108032
336.375,260950
336.39,129878
336.406,108032
336.437,151723
336.453,86187
336.484,42497
336.5,-23040
336.531,173569
336.547,86187
336.578,108033
336.594,64342
336.609,129878
336.625,20651
336.656,64342
336.672,108032
336.703,173568
336.719,239105
336.734,195414
336.75,42496
336.781,20651
336.797,-66730
336.828,173569
336.844,195414
336.859,20651
336.875,64342
336.906,129878
336.922,217259
336.953,108032
336.969,64341
336.984,86187
337.0,151723
337.031,108032
337.078,151723
337.094,151723
337.125,129878
337.14,86187
337.172,282795
337.187,64342
337.203,86187
337.219,20651
337.25,304640
337.265,108033
337.297,108033
337.312,108032
337.328,129878
337.344,217259
337.39,173569
337.422,42496
337.437,64341
337.469,195414
337.484,129878
337.515,195414
337.547,129878
337.562,370177
337.594,151723
337.609,108033
337.625,42497
337.656,64342
337.672,-1194
337.687,217259
337.719,108032
337.734,20651
337.75,-1194
337.781,129878
337.797,42496
337.812,151723
337.844,173568
337.859,260950
337.89,217259
337.906,86187
337.937,20651
337.953,129878
338.0,173568
338.031,217259
338.047,42496
338.078,173569
338.094,151723
338.125,151723
338.156,64342
338.187,173569
338.203,64342
338.234,108032
338.25,326486
338.281,173569
338.297,42497
338.328,173568
338.344,173569
338.39,217259
338.406,173568
338.422,217259
338.453,239105
338.469,217259
338.515,108032
338.531,173568
338.562,42496
338.594,304641
338.609,-1194
338.64,151723
338.656,195414
338.687,173568
338.703,151723
338.734,64342
338.75,-23040
338.781,-23039
338.812,42496
338.844,173569
338.859,86187
338.875,195414
338.906,42497
338.922,151723
338.953,64342
338.969,20651
339.0,-1194
339.031,151723
339.062,42497
339.078,129878
339.109,195414
339.125,282795
339.156,42497
339.172,195414
339.203,129878
339.219,129878
339.25,173568
339.281,173569
339.312,129878
339.328,217259
339.359,282795
339.39,195414
339.406,108032
339.422,173569
339.437,173569
339.469,217259
339.5,195414
339.531,64342
339.547,151723
339.578,217259
339.594,282795
339.625,64342
339.656,151723
339.687,217259
339.703,173569
339.75,-23039
339.765,129878
339.797,239104
339.828,129878
339.844,217259
339.875,64342
339.89,239105
339.922,129878
339.937,64342
339.969,64342
339.984,173568
340.0,64341
340.031,173569
340.047,195414
340.062,-1194
340.094,151723
340.109,348331
340.125,108032
340.156,64342
340.172,173568
340.187,217259
340.219,217259
340.234,129878
340.25,108032
340.281,195414
340.297,217259
340.312,42496
340.344,151723
340.359,151723
340.39,64342
340.406,195414
340.422,173568
340.453,151723
340.484,64342
340.5,20651
340.515,260950
340.531,108032
340.562,86187
340.578,239105
340.687,195414
340.703,239105
340.734,86187
340.75,129878
340.781,260950
340.797,64342
340.828,217259
340.844,129878
340.859,260949
340.875,173569
340.906,42497
340.922,173569
340.953,64342
340.969,86187
340.984,304640
341.0,20651
341.031,42497
341.047,151723
341.078,260950
341.094,108032
341.109,151723
341.125,151723
341.156,-44885
341.172,108033
341.203,129877
341.219,86187
341.234,86187
341.25,260950
341.281,151723
341.297,151723
341.328,217259
341.344,195414
341.359,151723
341.39,108033
341.422,108032
341.437,151723
341.453,217259
341.469,173569
341.515,173569
341.531,129878
341.547,-23040
341.578,86187
341.594,86187
341.656,260950
341.672,151723
341.703,282795
341.719,129878
341.734,173568
341.75,86187
341.781,151723
341.797,173568
341.828,86187
341.844,20651
341.859,217259
341.875,151723
341.906,151723
341.922,239105
341.953,129878
341.969,20651
341.984,239104
342.0,108033
342.031,195414
342.047,195414
342.078,195413
342.094,151723
342.109,195414
342.125,195413
342.156,129878
342.172,42496
342.203,151723
342.219,64342
342.234,86187
342.25,195414
342.281,239105
342.297,173568
342.328,-44885
342.344,260949
342.359,195414
342.39,173569
342.422,129878
342.437,260950
342.469,217259
342.484,108033
342.515,260950
342.547,282795
342.594,129878
342.609,20651
342.64,195414
342.656,-23040
342.687,173568
342.703,42497
342.719,173569
342.734,64342
342.765,108032
342.781,195414
342.812,260949
342.828,64342
342.844,195414
342.859,108032
342.89,-44885
342.906,217259
342.937,64342
342.953,217259
342.969,42497
342.984,282795
343.015,108033
343.031,173569
343.062,151723
343.078,217259
343.094,20651
343.109,129878
343.14,217259
343.156,-1195
343.187,86187
343.203,64342
343.219,64342
343.234,239104
343.265,86187
343.281,151723
343.312,129878
343.328,42497
343.344,20651
343.359,108032
343.406,42497
343.422,195413
343.437,195414
343.453,-1194
343.469,151723
343.531,282795
343.547,326486
343.578,108033
343.594,239104
343.609,20651
343.64,260950
343.656,42497
343.797,260950
343.937,151723
343.953,42496
343.969,64342
343.984,173568
344.015,195414
344.031,173568
344.062,108033
344.078,-1194
344.094,348331
344.109,239105
344.14,173569
344.156,239104
344.187,151723
344.203,-1195
344.219,42496
344.234,282795
344.265,392022
344.281,86187
344.312,-44885
344.328,217259
344.344,108032
344.359,239104
344.422,173569
344.437,173569
344.469,-44885
344.484,304641
344.5,-23039
344.531,195414
344.562,129878
344.578,173568
344.594,64341
344.625,86187
344.64,64342
344.656,239104
344.687,239104
344.703,86187
344.719,108033
344.75,108033
344.765,151723
344.781,151723
344.812,239105
344.828,151723
344.844,20651
344.875,-1194
344.89,108033
344.906,64342
344.937,173569
344.953,326485
344.969,195414
345.0,129878
345.015,173568
345.031,64341
345.062,195414
345.078,151723
345.094,129878
345.125,151723
345.14,151723
345.156,108032
345.187,129878
345.203,108033
345.219,260950
345.25,86187
345.265,86187
345.297,108032
345.312,108033
345.328,173569
345.344,42497
345.375,151723
345.39,-23039
345.422,108032
345.453,173568
345.484,260950
345.5,282795
345.531,20651
345.547,129878
345.562,86187
345.609,42497
345.625,64342
345.656,42497
345.672,42497
345.687,217259
345.719,108033
345.734,-44885
345.75,108033
345.781,195414
345.797,195414
345.812,151723
345.844,108033
345.859,173569
345.875,64342
345.906,195414
345.922,129877
345.937,260950
345.969,173569
345.984,20651
346.0,108033
346.031,108033
346.047,173568
346.062,42497
346.094,-23040
346.109,86187
346.14,129878
346.203,173569
346.219,86187
346.25,64342
346.281,195414
346.297,86187
346.312,217259
346.344,151723
346.359,42496
346.375,195414
346.406,239105
346.437,108032
346.469,173569
346.5,108033
346.515,64342
346.547,108032
346.562,195414
346.578,151723
346.609,64342
346.625,151723
346.64,151723
346.672,173568
346.687,129878
346.703,151723
346.734,86187
346.75,64342
346.765,217259
346.797,108032
346.812,326485
346.828,151723
346.859,217259
346.875,64342
346.89,108033
346.922,282795
346.937,86187
346.953,42496
346.984,151723
347.0,20651
347.015,260949
347.047,260950
347.062,86187
347.078,129878
347.109,260950
347.14,326486
347.156,326486
347.187,129878
347.203,195414
347.219,42496
347.234,151723
347.265,260949
347.281,108032
347.312,129877
347.328,304641
347.344,86187
347.359,239104
347.39,108033
347.406,260950
347.437,64342
347.484,151723
347.5,217259
347.515,173569
347.547,173569
347.594,42497
347.609,260950
347.625,129877
347.64,108033
347.672,86187
347.687,64342
347.703,108033
347.734,86187
347.75,304640
347.765,151723
347.797,129877
347.812,86187
347.828,260950
347.859,195414
347.875,129878
347.89,282795
347.922,64342
347.937,151723
347.953,20651
347.984,195413
348.047,42497
348.062,173568
348.078,20651
348.109,129878
348.125,326486
348.14,151723
348.156,42496
348.187,42497
348.203,64342
348.219,217259
348.25,108033
348.265,108033
348.281,86187
348.312,173568
348.328,-1194
348.344,282795
348.375,151723
348.39,86187
348.406,195414
348.437,42496
348.484,20651
348.5,42496
348.515,86187
348.547,64342
348.594,173568
348.609,64342
348.625,42497
348.64,151723
348.672,108032
348.687,217259
348.703,173569
348.734,86187
348.75,86187
348.765,-1194
348.797,64342
348.812,173568
348.828,86187
348.859,20651
348.875,151723
348.89,64342
348.922,195414
348.953,304641
348.969,108032
349.0,86187
349.015,304640
349.031,20651
349.062,129877
349.078,42496
349.094,217259
349.125,239104
349.14,86187
349.156,86187
349.187,151723
349.203,86187
349.219,64342
349.25,42497
349.265,173569
349.281,86187
349.312,217259
349.328,108033
349.344,217259
349.375,195414
349.39,108032
349.406,173569
349.437,129878
349.469,129877
349.484,195414
349.5,-23039
349.515,86187
349.531,86187
349.578,239104
349.594,64342
349.609,86187
349.625,151723
349.656,129877
349.672,239104
349.687,151723
349.719,173569
349.734,260950
349.75,151723
349.781,129878
349.797,108032
349.844,64342
349.859,195414
349.89,195414
349.906,64342
349.937,129877
349.953,-44885
349.969,108032
349.984,108033
350.015,195414
350.031,239105
350.062,239104
350.078,239105
350.094,348331
350.109,326486
350.14,151723
350.156,42497
350.187,86187
350.203,239105
350.219,108032
350.234,151723
350.265,151723
350.281,108033
350.297,108033
350.328,129878
350.344,129878
350.359,86187
350.375,108033
350.406,42497
350.422,282795
350.453,108032
350.5,-23040
350.515,20651
350.531,195414
350.547,129878
350.562,239105
350.609,173568
350.625,173569
350.64,129878
350.656,217259
350.687,86187
